time,type,value,duration
8:40:54.4096,state,idle,0
8:40:54.4096,state,working,7
8:41:01.1708,state,idle,0
8:41:01.1708,state,working,3
8:41:04.6035,state,idle,0
8:41:04.6035,state,working,5
8:41:09.6616,state,idle,0
8:41:09.6616,state,working,8
8:41:17.6616,state,idle,0
8:41:17.6616,state,working,8
8:41:25.6616,state,idle,0
8:41:25.6616,state,working,8
8:41:33.6616,state,idle,0
8:41:33.6616,state,working,8
8:41:41.6616,state,idle,0
8:41:41.6616,state,working,13
8:41:54.3760,state,idle,0
8:41:54.3760,state,working,8
8:42:02.0187,state,idle,0
8:42:02.0187,state,working,21
8:42:23.3834,state,idle,0
8:42:23.3834,state,working,25
8:42:47.9750,state,idle,0
8:42:47.9750,state,working,16
8:43:04.2604,state,idle,0
8:43:04.2604,state,working,8
8:43:11.8415,state,idle,0
8:43:11.8415,state,working,22
8:43:33.7081,state,idle,0
8:43:33.7081,state,working,2
8:43:35.9887,state,idle,0
8:43:35.9887,state,working,27
8:44:02.7588,state,idle,0
8:44:02.7588,state,working,16
8:44:18.7290,state,idle,0
8:44:18.7290,state,working,2
8:44:20.6242,state,idle,0
8:44:20.6242,state,working,1
8:44:21.8693,state,idle,0
8:44:21.8693,state,working,10
8:44:32.3015,state,idle,0
8:44:32.3015,state,working,1
8:44:33.3291,state,idle,0
8:44:33.3291,state,working,17
8:44:50.7400,state,idle,0
8:44:50.7400,state,working,2
8:44:52.5917,state,idle,0
8:44:52.5917,state,working,1
8:44:53.4611,state,idle,0
8:44:53.4611,state,working,8
8:45:01.0226,state,idle,0
8:45:01.0226,state,working,5
8:45:05.8623,state,idle,0
8:45:05.8623,state,working,2
8:45:07.7945,state,idle,0
8:45:07.7945,state,working,4
8:45:11.8820,state,idle,0
8:45:11.8820,state,working,6
8:45:17.7290,state,idle,0
8:45:17.7290,state,working,9
8:45:27.2192,state,idle,0
8:45:27.2192,state,working,7
8:45:33.7290,state,idle,0
8:45:33.7290,state,working,8
8:45:41.7290,state,idle,0
8:45:41.7290,state,working,24
8:46:05.2682,state,idle,0
8:46:05.2682,state,working,8
8:46:12.9903,state,idle,0
8:46:12.9903,state,working,54
8:47:06.9819,state,idle,0
8:47:06.9819,state,working,15
8:47:21.5584,state,idle,0
8:47:21.5584,state,working,17
8:47:38.3836,state,idle,0
8:47:38.3836,state,working,3
8:47:41.1566,state,idle,0
8:47:41.1566,state,working,1
8:47:42.3193,state,idle,0
8:47:42.3193,state,working,11
8:47:53.0865,state,idle,0
8:47:53.0865,state,working,12
8:48:04.7303,state,idle,0
8:48:04.7303,state,working,17
8:48:22.1136,state,idle,0
8:48:22.1136,state,working,12
8:48:34.5405,state,idle,0
8:48:34.5405,state,working,21
8:48:55.3991,state,idle,0
8:48:55.3991,state,working,2
8:48:57.5279,state,idle,0
8:48:57.5279,state,working,40
8:49:37.3190,state,idle,0
8:49:37.3190,state,working,2
8:49:39.6403,state,idle,0
8:49:39.6403,state,working,1
8:49:40.4403,state,idle,0
8:49:40.4403,state,working,7
8:49:47.6988,state,idle,0
8:49:47.6988,state,working,3
8:49:50.2042,state,idle,0
8:49:50.2042,state,working,2
8:49:52.5414,state,idle,0
8:49:52.5414,state,working,15
8:50:07.9930,state,idle,0
8:50:07.9930,state,working,19
8:50:27.1427,state,idle,0
8:50:27.1427,state,working,4
8:50:31.2265,state,idle,0
8:50:31.2265,state,working,2
8:50:32.7899,state,idle,0
8:50:32.7899,state,working,17
8:50:49.9657,state,idle,0
8:50:49.9657,state,working,7
8:50:57.0536,state,idle,0
8:50:57.0536,state,working,2
8:50:58.8209,state,idle,0
8:50:58.8209,state,working,3
8:51:01.9760,state,idle,0
8:51:01.9760,state,working,2
8:51:03.8789,state,idle,0
8:51:03.8789,state,working,1
8:51:04.6789,state,idle,0
8:51:04.6789,state,working,4
8:51:08.3190,state,idle,0
8:51:08.3190,state,working,8
8:51:16.3190,state,idle,0
8:51:16.3190,state,working,17
8:51:32.9147,state,idle,0
8:51:32.9147,state,working,3
8:51:35.4925,state,idle,0
8:51:35.4925,state,working,33
8:52:08.1258,state,idle,0
8:52:08.1258,state,working,5
8:52:13.0391,state,idle,0
8:52:13.0391,state,working,20
8:52:32.7484,state,idle,0
8:52:32.7484,state,working,1
8:52:33.6102,state,idle,0
8:52:33.6102,state,working,5
8:52:38.7285,state,idle,0
8:52:38.7285,state,working,12
8:52:50.5147,state,idle,0
8:52:50.5147,state,working,6
8:52:56.1932,state,idle,0
8:52:56.1932,state,working,1
8:52:56.9932,state,idle,0
8:52:56.9932,state,working,1
8:52:58.0828,state,idle,0
8:52:58.0828,state,working,1
8:52:59.1947,state,idle,0
8:52:59.1947,state,working,5
8:53:04.6687,state,idle,0
8:53:04.6687,state,working,4
8:53:08.3190,state,idle,0
8:53:08.3190,state,working,12
8:53:20.3431,state,idle,0
8:53:20.3431,state,working,4
8:53:24.3190,state,idle,0
8:53:24.3190,state,working,17
8:53:41.5644,state,idle,0
8:53:41.5644,state,working,1
8:53:42.3644,state,idle,0
8:53:42.3644,state,working,6
8:53:48.3190,state,idle,0
8:53:48.3190,state,working,8
8:53:56.3190,state,idle,0
8:53:56.3190,state,working,14
8:54:10.7283,state,idle,0
8:54:10.7283,state,working,19
8:54:29.8529,state,idle,0
8:54:29.8529,state,working,36
8:55:05.5568,state,idle,0
8:55:05.5568,state,working,13
8:55:18.3121,state,idle,0
8:55:18.3121,state,working,7
8:55:25.0325,state,idle,0
8:55:25.0325,state,working,13
8:55:37.7915,state,idle,0
8:55:37.7915,state,working,5
8:55:42.9112,state,idle,0
8:55:42.9112,state,working,13
8:55:55.5471,state,idle,0
8:55:55.5471,state,working,18
8:56:13.5002,state,idle,0
8:56:13.5002,state,working,5
8:56:18.2858,state,idle,0
8:56:18.2858,state,working,6
8:56:24.2804,state,idle,0
8:56:24.2804,state,working,4
8:56:28.4799,state,idle,0
8:56:28.4799,state,working,1
8:56:29.2799,state,idle,0
8:56:29.2799,state,working,19
8:56:48.2886,state,idle,0
8:56:48.2886,state,working,1
8:56:49.0886,state,idle,0
8:56:49.0886,state,working,5
8:56:53.9950,state,idle,0
8:56:53.9950,state,working,6
8:57:00.1440,state,idle,0
8:57:00.1440,state,working,1
8:57:01.5558,state,idle,0
8:57:01.5558,state,working,1
8:57:02.3558,state,idle,0
8:57:02.3558,state,working,10
8:57:12.1553,state,idle,0
8:57:12.1553,state,working,7
8:57:18.9551,state,idle,0
8:57:18.9551,state,working,4
8:57:23.1114,state,idle,0
8:57:23.1114,state,working,11
8:57:34.5233,state,idle,0
8:57:34.5233,state,working,4
8:57:38.1167,state,idle,0
8:57:38.1167,state,working,6
8:57:44.5002,state,idle,0
8:57:44.5002,state,working,19
8:58:03.4400,state,idle,0
8:58:03.4400,state,working,32
8:58:35.5578,state,idle,0
8:58:35.5578,state,working,1
8:58:36.4820,state,idle,0
8:58:36.4820,state,working,16
8:58:52.6935,state,idle,0
8:58:52.6935,state,working,3
8:58:55.7560,state,idle,0
8:58:55.7560,state,working,4
8:58:59.7522,state,idle,0
8:58:59.7522,state,working,9
8:59:09.0976,state,idle,0
8:59:09.0976,state,working,2
8:59:10.7901,state,idle,0
8:59:10.7901,state,working,4
8:59:14.3333,state,idle,0
8:59:14.3333,state,working,8
8:59:22.6724,state,idle,0
8:59:22.6724,state,working,11
8:59:33.8090,state,idle,0
8:59:33.8090,state,working,2
8:59:35.5864,state,idle,0
8:59:35.5864,state,working,14
8:59:49.5376,state,idle,0
8:59:49.5376,state,working,7
8:59:56.1851,state,idle,0
8:59:56.1851,state,working,5
9:00:00.7519,state,idle,0
9:00:00.7519,state,working,12
9:00:12.8488,state,idle,0
9:00:12.8488,state,working,1
9:00:13.6488,state,idle,0
9:00:13.6488,state,working,1
9:00:14.7082,state,idle,0
9:00:14.7082,state,working,8
9:00:22.3588,state,idle,0
9:00:22.3588,state,working,4
9:00:26.6132,state,idle,0
9:00:26.6132,state,working,15
9:00:41.4532,state,idle,0
9:00:41.4532,state,working,7
9:00:48.7834,state,idle,0
9:00:48.7834,state,working,2
9:00:50.9829,state,idle,0
9:00:50.9829,state,working,6
9:00:56.5002,state,idle,0
9:00:56.5002,state,working,8
9:01:04.5002,state,idle,0
9:01:04.5002,state,working,8
9:01:12.5002,state,idle,0
9:01:12.5002,state,working,10
9:01:22.7422,state,idle,0
9:01:22.7422,state,working,6
9:01:28.5675,state,idle,0
9:01:28.5675,state,working,8
9:01:36.9697,state,idle,0
9:01:36.9697,state,working,8
9:01:44.6742,state,idle,0
9:01:44.6742,state,working,8
9:01:52.5002,state,idle,0
9:01:52.5002,state,working,8
9:02:00.5002,state,idle,0
9:02:00.5002,state,working,9
9:02:09.2919,state,idle,0
9:02:09.2919,state,working,18
9:02:27.3257,state,idle,0
9:02:27.3257,state,working,4
9:02:31.7468,state,idle,0
9:02:31.7468,state,working,11
9:02:42.4893,state,idle,0
9:02:42.4893,state,working,7
9:02:49.0352,state,idle,0
9:02:49.0352,state,working,3
9:02:51.8511,state,idle,0
9:02:51.8511,state,working,12
9:03:04.0658,state,idle,0
9:03:04.0658,state,working,6
9:03:10.5239,state,idle,0
9:03:10.5239,state,working,4
9:03:14.7821,state,idle,0
9:03:14.7821,state,working,6
9:03:20.5002,state,idle,0
9:03:20.5002,state,working,9
9:03:29.0164,state,idle,0
9:03:29.0164,state,working,10
9:03:38.6830,state,idle,0
9:03:38.6830,state,working,6
9:03:44.5002,state,idle,0
9:03:44.5002,state,working,8
9:03:52.5002,state,idle,0
9:03:52.5002,state,working,22
9:04:14.4888,state,idle,0
9:04:14.4888,state,working,1
9:04:15.4050,state,idle,0
9:04:15.4050,state,working,3
9:04:17.9260,state,idle,0
9:04:17.9260,state,working,7
9:04:24.5002,state,idle,0
9:04:24.5002,state,working,14
9:04:38.2573,state,idle,0
9:04:38.2573,state,working,4
9:04:42.2625,state,idle,0
9:04:42.2625,state,working,6
9:04:48.5002,state,idle,0
9:04:48.5002,state,working,8
9:04:56.5002,state,idle,0
9:04:56.5002,state,working,28
9:05:24.9180,state,idle,0
9:05:24.9180,state,working,22
9:05:46.5230,state,idle,0
9:05:46.5230,state,working,6
9:05:52.8724,state,idle,0
9:05:52.8724,state,working,3
9:05:55.9873,state,idle,0
9:05:55.9873,state,working,3
9:05:59.2558,state,idle,0
9:05:59.2558,state,working,3
9:06:02.2769,state,idle,0
9:06:02.2769,state,working,4
9:06:06.5017,state,idle,0
9:06:06.5017,state,working,8
9:06:14.1171,state,idle,0
9:06:14.1171,state,working,11
9:06:24.6221,state,idle,0
9:06:24.6221,state,working,5
9:06:29.7302,state,idle,0
9:06:29.7302,state,working,29
9:06:59.0996,state,idle,0
9:06:59.0996,state,working,44
9:07:42.7949,state,idle,0
9:07:42.7949,state,working,7
9:07:49.6412,state,idle,0
9:07:49.6412,state,working,9
9:07:58.7505,state,idle,0
9:07:58.7505,state,working,14
9:08:12.8201,state,idle,0
9:08:12.8201,state,working,4
9:08:17.2824,state,idle,0
9:08:17.2824,state,working,2
9:08:18.9780,state,idle,0
9:08:18.9780,state,working,8
9:08:26.8117,state,idle,0
9:08:26.8117,state,working,1
9:08:27.6117,state,idle,0
9:08:27.6117,state,working,7
9:08:34.7085,state,idle,0
9:08:34.7085,state,working,1
9:08:35.6076,state,idle,0
9:08:35.6076,state,working,9
9:08:44.2032,state,idle,0
9:08:44.2032,state,working,1
9:08:45.0618,state,idle,0
9:08:45.0618,state,working,3
9:08:47.8201,state,idle,0
9:08:47.8201,state,working,13
9:09:01.0669,state,idle,0
9:09:01.0669,state,working,3
9:09:04.0169,state,idle,0
9:09:04.0169,state,working,10
9:09:13.9452,state,idle,0
9:09:13.9452,state,working,17
9:09:30.8418,state,idle,0
9:09:30.8418,state,working,27
9:09:57.4576,state,idle,0
9:09:57.4576,state,working,7
9:10:03.9602,state,idle,0
9:10:03.9602,state,working,1
9:10:05.2491,state,idle,0
9:10:05.2491,state,working,4
9:10:09.2106,state,idle,0
9:10:09.2106,state,working,22
9:10:30.8588,state,idle,0
9:10:30.8588,state,working,1
9:10:31.6588,state,idle,0
9:10:31.6588,state,working,1
9:10:33.1351,state,idle,0
9:10:33.1351,state,working,12
9:10:45.3423,state,idle,0
9:10:45.3423,state,working,6
9:10:50.9188,state,idle,0
9:10:50.9188,state,working,13
9:11:04.0413,state,idle,0
9:11:04.0413,state,working,2
9:11:06.4009,state,idle,0
9:11:06.4009,state,working,2
9:11:07.9686,state,idle,0
9:11:07.9686,state,working,1
9:11:09.2274,state,idle,0
9:11:09.2274,state,working,14
9:11:22.8353,state,idle,0
9:11:22.8353,state,working,2
9:11:24.7615,state,idle,0
9:11:24.7615,state,working,5
9:11:29.5630,state,idle,0
9:11:29.5630,state,working,19
9:11:48.8491,state,idle,0
9:11:48.8491,state,working,6
9:11:54.9470,state,idle,0
9:11:54.9470,state,working,3
9:11:58.1973,state,idle,0
9:11:58.1973,state,working,7
9:12:05.6894,state,idle,0
9:12:05.6894,state,working,8
9:12:13.4393,state,idle,0
9:12:13.4393,state,working,2
9:12:15.8201,state,idle,0
9:12:15.8201,state,working,8
9:12:23.9773,state,idle,0
9:12:23.9773,state,working,8
9:12:31.8201,state,idle,0
9:12:31.8201,state,working,8
9:12:39.8201,state,idle,0
9:12:39.8201,state,working,8
9:12:47.8201,state,idle,0
9:12:47.8201,state,working,9
9:12:56.7251,state,idle,0
9:12:56.7251,state,working,7
9:13:03.8201,state,idle,0
9:13:03.8201,state,working,8
9:13:11.8201,state,idle,0
9:13:11.8201,state,working,8
9:13:19.8201,state,idle,0
9:13:19.8201,state,working,39
9:13:58.6789,state,idle,0
9:13:58.6789,state,working,21
9:14:19.6679,state,idle,0
9:14:19.6679,state,working,18
9:14:38.0826,state,idle,0
9:14:38.0826,state,working,4
9:14:42.5831,state,idle,0
9:14:42.5831,state,working,4
9:14:46.5896,state,idle,0
9:14:46.5896,state,working,13
9:14:59.7907,state,idle,0
9:14:59.7907,state,working,24
9:15:23.7293,state,idle,0
9:15:23.7293,state,working,12
9:15:35.2670,state,idle,0
9:15:35.2670,state,working,2
9:15:36.8442,state,idle,0
9:15:36.8442,state,working,8
9:15:44.5550,state,idle,0
9:15:44.5550,state,working,5
9:15:49.6705,state,idle,0
9:15:49.6705,state,working,24
9:16:13.8219,state,idle,0
9:16:13.8219,state,working,3
9:16:16.6914,state,idle,0
9:16:16.6914,state,working,13
9:16:29.3383,state,idle,0
9:16:29.3383,state,working,11
9:16:40.7263,state,idle,0
9:16:40.7263,state,working,5
9:16:45.4602,state,idle,0
9:16:45.4602,state,working,1
9:16:46.6885,state,idle,0
9:16:46.6885,state,working,1
9:16:47.4885,state,idle,0
9:16:47.4885,state,working,1
9:16:48.6744,state,idle,0
9:16:48.6744,state,working,21
9:17:09.9748,state,idle,0
9:17:09.9748,state,working,22
9:17:31.9152,state,idle,0
9:17:31.9152,state,working,5
9:17:36.8392,state,idle,0
9:17:36.8392,state,working,7
9:17:43.7032,state,idle,0
9:17:43.7032,state,working,23
9:18:06.6121,state,idle,0
9:18:06.6121,state,working,1
9:18:08.0676,state,idle,0
9:18:08.0676,state,working,3
9:18:10.7876,state,idle,0
9:18:10.7876,state,working,13
9:18:23.6857,state,idle,0
9:18:23.6857,state,working,1
9:18:24.8365,state,idle,0
9:18:24.8365,state,working,1
9:18:25.6365,state,idle,0
9:18:25.6365,state,working,3
9:18:28.7859,state,idle,0
9:18:28.7859,state,working,2
9:18:30.6149,state,idle,0
9:18:30.6149,state,working,23
9:18:53.4623,state,idle,0
9:18:53.4623,state,working,6
9:18:59.6045,state,idle,0
9:18:59.6045,state,working,5
9:19:04.4108,state,idle,0
9:19:04.4108,state,working,18
9:19:22.1065,state,idle,0
9:19:22.1065,state,working,4
9:19:26.4384,state,idle,0
9:19:26.4384,state,working,4
9:19:30.2306,state,idle,0
9:19:30.2306,state,working,3
9:19:32.9054,state,idle,0
9:19:32.9054,state,working,2
9:19:35.4026,state,idle,0
9:19:35.4026,state,working,8
9:19:43.8842,state,idle,0
9:19:43.8842,state,working,5
9:19:49.0031,state,idle,0
9:19:49.0031,state,working,10
9:19:58.7639,state,idle,0
9:19:58.7639,state,working,10
9:20:08.4251,state,idle,0
9:20:08.4251,state,working,7
9:20:15.2101,state,idle,0
9:20:15.2101,state,working,3
9:20:18.1164,state,idle,0
9:20:18.1164,state,working,7
9:20:25.6121,state,idle,0
9:20:25.6121,state,working,10
9:20:35.4743,state,idle,0
9:20:35.4743,state,working,11
9:20:46.6594,state,idle,0
9:20:46.6594,state,working,11
9:20:57.3789,state,idle,0
9:20:57.3789,state,working,2
9:20:59.4610,state,idle,0
9:20:59.4610,state,working,14
9:21:13.6058,state,idle,0
9:21:13.6058,state,working,2
9:21:15.4549,state,idle,0
9:21:15.4549,state,working,6
9:21:21.6121,state,idle,0
9:21:21.6121,state,working,8
9:21:29.6121,state,idle,0
9:21:29.6121,state,working,9
9:21:38.2879,state,idle,0
9:21:38.2879,state,working,7
9:21:45.6121,state,idle,0
9:21:45.6121,state,working,8
9:21:53.6121,state,idle,0
9:21:53.6121,state,working,8
9:22:01.8410,state,idle,0
9:22:01.8410,state,working,12
9:22:13.8126,state,idle,0
9:22:13.8126,state,working,4
9:22:17.6121,state,idle,0
9:22:17.6121,state,working,8
9:22:25.6121,state,idle,0
9:22:25.6121,state,working,8
9:22:33.6121,state,idle,0
9:22:33.6121,state,working,8
9:22:41.6121,state,idle,0
9:22:41.6121,state,working,8
9:22:49.6121,state,idle,0
9:22:49.6121,state,working,8
9:22:57.6121,state,idle,0
9:22:57.6121,state,working,24
9:23:22.0869,state,idle,0
9:23:22.0869,state,working,15
9:23:37.3394,state,idle,0
9:23:37.3394,state,working,23
9:23:59.8939,state,idle,0
9:23:59.8939,state,working,17
9:24:16.5514,state,idle,0
9:24:16.5514,state,working,12
9:24:28.6812,state,idle,0
9:24:28.6812,state,working,13
9:24:41.9565,state,idle,0
9:24:41.9565,state,working,5
9:24:46.8254,state,idle,0
9:24:46.8254,state,working,11
9:24:58.0231,state,idle,0
9:24:58.0231,state,working,15
9:25:13.4974,state,idle,0
9:25:13.4974,state,working,7
9:25:20.7639,state,idle,0
9:25:20.7639,state,working,14
9:25:34.6631,state,idle,0
9:25:34.6631,state,working,4
9:25:39.1551,state,idle,0
9:25:39.1551,state,working,38
9:26:17.0385,state,idle,0
9:26:17.0385,state,working,1
9:26:17.8906,state,idle,0
9:26:17.8906,state,working,12
9:26:30.2010,state,idle,0
9:26:30.2010,state,working,14
9:26:43.9314,state,idle,0
9:26:43.9314,state,working,28
9:27:12.0504,state,idle,0
9:27:12.0504,state,working,25
9:27:37.0678,state,idle,0
9:27:37.0678,state,working,14
9:27:51.2828,state,idle,0
9:27:51.2828,state,working,1
9:27:52.6403,state,idle,0
9:27:52.6403,state,working,5
9:27:58.0769,state,idle,0
9:27:58.0769,state,working,6
9:28:03.8665,state,idle,0
9:28:03.8665,state,working,2
9:28:06.3128,state,idle,0
9:28:06.3128,state,working,9
9:28:15.6198,state,idle,0
9:28:15.6198,state,working,17
9:28:33.1193,state,idle,0
9:28:33.1193,state,working,3
9:28:36.5014,state,idle,0
9:28:36.5014,state,working,4
9:28:40.1543,state,idle,0
9:28:40.1543,state,working,1
9:28:40.9543,state,idle,0
9:28:40.9543,state,working,7
9:28:47.7799,state,idle,0
9:28:47.7799,state,working,6
9:28:53.8054,state,idle,0
9:28:53.8054,state,working,1
9:28:54.6054,state,idle,0
9:28:54.6054,state,working,6
9:29:00.8808,state,idle,0
9:29:00.8808,state,working,5
9:29:06.2828,state,idle,0
9:29:06.2828,state,working,8
9:29:14.2828,state,idle,0
9:29:14.2828,state,working,8
9:29:22.2828,state,idle,0
9:29:22.2828,state,working,8
9:29:30.2828,state,idle,0
9:29:30.2828,state,working,8
9:29:38.2828,state,idle,0
9:29:38.2828,state,working,8
9:29:46.2828,state,idle,0
9:29:46.2828,state,working,8
9:29:54.2828,state,idle,0
9:29:54.2828,state,working,8
9:30:02.2828,state,idle,0
9:30:02.2828,state,working,8
9:30:10.2828,state,idle,0
9:30:10.2828,state,working,8
9:30:18.2828,state,idle,0
9:30:18.2828,state,working,8
9:30:26.2828,state,idle,0
9:30:26.2828,state,working,12
9:30:38.0434,state,idle,0
9:30:38.0434,state,working,4
9:30:42.2828,state,idle,0
9:30:42.2828,state,working,8
9:30:50.2828,state,idle,0
9:30:50.2828,state,working,8
9:30:58.2828,state,idle,0
9:30:58.2828,state,working,8
9:31:06.2828,state,idle,0
9:31:06.2828,state,working,12
9:31:18.1112,state,idle,0
9:31:18.1112,state,working,4
9:31:22.5492,state,idle,0
9:31:22.5492,state,working,13
9:31:35.2895,state,idle,0
9:31:35.2895,state,working,10
9:31:45.5482,state,idle,0
9:31:45.5482,state,working,10
9:31:55.4882,state,idle,0
9:31:55.4882,state,working,1
9:31:56.8972,state,idle,0
9:31:56.8972,state,working,13
9:32:09.6742,state,idle,0
9:32:09.6742,state,working,13
9:32:22.3324,state,idle,0
9:32:22.3324,state,working,2
9:32:24.7649,state,idle,0
9:32:24.7649,state,working,5
9:32:29.4885,state,idle,0
9:32:29.4885,state,working,5
9:32:34.2828,state,idle,0
9:32:34.2828,state,working,8
9:32:42.2828,state,idle,0
9:32:42.2828,state,working,8
9:32:50.2828,state,idle,0
9:32:50.2828,state,working,8
9:32:58.2828,state,idle,0
9:32:58.2828,state,working,11
9:33:08.9048,state,idle,0
9:33:08.9048,state,working,6
9:33:15.3661,state,idle,0
9:33:15.3661,state,working,7
9:33:22.2828,state,idle,0
9:33:22.2828,state,working,8
9:33:30.2828,state,idle,0
9:33:30.2828,state,working,12
9:33:41.8580,state,idle,0
9:33:41.8580,state,working,4
9:33:46.2828,state,idle,0
9:33:46.2828,state,working,8
9:33:54.2828,state,idle,0
9:33:54.2828,state,working,8
9:34:02.2828,state,idle,0
9:34:02.2828,state,working,8
9:34:10.2828,state,idle,0
9:34:10.2828,state,working,8
9:34:18.2828,state,idle,0
9:34:18.2828,state,working,8
9:34:26.2828,state,idle,0
9:34:26.2828,state,working,8
9:34:34.2828,state,idle,0
9:34:34.2828,state,working,8
9:34:42.2828,state,idle,0
9:34:42.2828,state,working,16
9:34:58.5033,state,idle,0
9:34:58.5033,state,working,7
9:35:05.3683,state,idle,0
